"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","40.90001","-74.06641","24.7","2025-06-15",,,,,,,,,"1.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","40.90001","-74.06641","24.7","2025-06-16",,,,,,,,,"0.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","40.90001","-74.06641","24.7","2025-06-17",,,,,,,,,"6.4",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","40.90001","-74.06641","24.7","2025-06-18",,,,,,,,,"4.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0043","MAYWOOD 0.2 SW, NJ US","40.90001","-74.06641","24.7","2025-06-19",,,,,,,,,"4.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0065","LYNDHURST TWP 1.6 NW, NJ US","40.81007","-74.133975","6.4","2025-06-01",,,,,,,,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0065","LYNDHURST TWP 1.6 NW, NJ US","40.81007","-74.133975","6.4","2025-06-02",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0065","LYNDHURST TWP 1.6 NW, NJ US","40.81007","-74.133975","6.4","2025-06-03",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0065","LYNDHURST TWP 1.6 NW, NJ US","40.81007","-74.133975","6.4","2025-06-04",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0065","LYNDHURST TWP 1.6 NW, NJ US","40.81007","-74.133975","6.4","2025-06-05",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0065","LYNDHURST TWP 1.6 NW, NJ US","40.81007","-74.133975","6.4","2025-06-06",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0065","LYNDHURST TWP 1.6 NW, NJ US","40.81007","-74.133975","6.4","2025-06-07",,,,,,,,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0065","LYNDHURST TWP 1.6 NW, NJ US","40.81007","-74.133975","6.4","2025-06-08",,,,,,,,,"1.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0065","LYNDHURST TWP 1.6 NW, NJ US","40.81007","-74.133975","6.4","2025-06-09",,,,,,,,,"0.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0065","LYNDHURST TWP 1.6 NW, NJ US","40.81007","-74.133975","6.4","2025-06-10",,,,,,,,,"2.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0065","LYNDHURST TWP 1.6 NW, NJ US","40.81007","-74.133975","6.4","2025-06-11",,,,,,,,,"26.2",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0065","LYNDHURST TWP 1.6 NW, NJ US","40.81007","-74.133975","6.4","2025-06-12",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0065","LYNDHURST TWP 1.6 NW, NJ US","40.81007","-74.133975","6.4","2025-06-13",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0065","LYNDHURST TWP 1.6 NW, NJ US","40.81007","-74.133975","6.4","2025-06-14",,,,,,,,,"0.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0065","LYNDHURST TWP 1.6 NW, NJ US","40.81007","-74.133975","6.4","2025-06-16",,,"    2",",,N","6.4",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0065","LYNDHURST TWP 1.6 NW, NJ US","40.81007","-74.133975","6.4","2025-06-17",,,,,,,,,"4.6",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0065","LYNDHURST TWP 1.6 NW, NJ US","40.81007","-74.133975","6.4","2025-06-18",,,,,,,,,"2.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0065","LYNDHURST TWP 1.6 NW, NJ US","40.81007","-74.133975","6.4","2025-06-19",,,,,,,,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2025-06-01",,,,,,,,,"0.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2025-06-02",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2025-06-03",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2025-06-04",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2025-06-05",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2025-06-06",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2025-06-07",,,,,,,,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2025-06-08",,,,,,,,,"3.6",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2025-06-09",,,,,,,,,"0.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2025-06-10",,,,,,,,,"2.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2025-06-11",,,,,,,,,"25.4",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2025-06-12",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2025-06-13",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2025-06-14",,,,,,,,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2025-06-15",,,,,,,,,"5.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2025-06-16",,,,,,,,,"0.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2025-06-17",,,,,,,,,"5.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2025-06-18",,,,,,,,,"2.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJBG0064","WOOD RIDGE 0.2 N, NJ US","40.852624","-74.087451","52.1","2025-06-19",,,,,,,,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","40.855695","-74.235564","108.5","2025-06-01",,,,,,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","40.855695","-74.235564","108.5","2025-06-02",,,,,,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","40.855695","-74.235564","108.5","2025-06-03",,,,,,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","40.855695","-74.235564","108.5","2025-06-04",,,,,,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","40.855695","-74.235564","108.5","2025-06-05",,,,,,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","40.855695","-74.235564","108.5","2025-06-06",,,,,,,,,"0.8",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","40.855695","-74.235564","108.5","2025-06-07",,,,,,,,,"3.3",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","40.855695","-74.235564","108.5","2025-06-08",,,,,,,,,"1.5",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","40.855695","-74.235564","108.5","2025-06-09",,,,,,,,,"4.3",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","40.855695","-74.235564","108.5","2025-06-10",,,,,,,,,"36.8",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","40.855695","-74.235564","108.5","2025-06-11",,,,,,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","40.855695","-74.235564","108.5","2025-06-12",,,,,,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","40.855695","-74.235564","108.5","2025-06-13",,,,,,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","40.855695","-74.235564","108.5","2025-06-14",,,,,,,,,"5.6",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","40.855695","-74.235564","108.5","2025-06-16",,,,,,,,,"1.5",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","40.855695","-74.235564","108.5","2025-06-17",,,,,,,,,"4.8",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","40.855695","-74.235564","108.5","2025-06-18",,,,,,,,,"3.0",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0024","CEDAR GROVE TWP 0.4 W, NJ US","40.855695","-74.235564","108.5","2025-06-19",,,,,,,,,"5.1",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2025-06-01",,,,,,,,,"0.0","T,,7,0700","0.0",",,7,0700","0.0",",,7,0700",,,"21.7",",,7","9.4",",,7","12.8",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2025-06-02",,,,,,,,,"0.0",",,7,0700","0.0",",,7,0700","0.0",",,7,0700",,,"20.0",",,7","9.4",",,7","12.8",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2025-06-03",,,,,,,,,"0.0",",,7,0700","0.0",",,7,0700","0.0",",,7,0700",,,"22.8",",,7","12.8",",,7","16.1",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2025-06-04",,,,,,,,,"0.0",",,7,0700","0.0",",,7,0700","0.0",",,7,0700",,,"28.3",",,7","14.4",",,7","17.2",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2025-06-05",,,,,,,,,"0.0",",,7,0700","0.0",",,7,0700","0.0",",,7,0700",,,"31.1",",,7","17.2",",,7","21.1",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2025-06-06",,,,,,,,,"0.0",",,7,0700","0.0",",,7,0700","0.0",",,7,0700",,,"35.0",",,7","21.1",",,7","23.9",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2025-06-07",,,,,,,,,"6.1",",,7,0700","0.0",",,7,0700","0.0",",,7,0700",,,"31.7",",,7","22.2",",,7","22.2",",,7,0700",,,,,,,,,,,,,"    1",",,7",,,"    1",",,7",,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2025-06-08",,,,,,,,,"10.2",",,7,0700","0.0",",,7,0700","0.0",",,7,0700",,,"26.7",",,7","17.2",",,7","18.3",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2025-06-09",,,,,,,,,"0.3",",,7,0700","0.0",",,7,0700","0.0",",,7,0700",,,"23.9",",,7","16.7",",,7","16.7",",,7,0700",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2025-06-10",,,,,,,,,"4.8",",,7,0700","0.0",",,7,0700","0.0",",,7,0700",,,"18.9",",,7","16.1",",,7","16.7",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2025-06-11",,,,,,,,,"28.7",",,7,0700","0.0",",,7,0700","0.0",",,7,0700",,,"25.0",",,7","16.7",",,7","17.8",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2025-06-12",,,,,,,,,"0.0",",,7,0700","0.0",",,7,0700","0.0",",,7,0700",,,"30.0",",,7","17.8",",,7","23.9",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2025-06-13",,,,,,,,,"0.0",",,7,0700","0.0",",,7,0700","0.0",",,7,0700",,,"33.9",",,7","22.2",",,7","22.2",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2025-06-14",,,,,,,,,"0.8",",,7,0700","0.0",",,7,0700","0.0",",,7,0700",,,"27.8",",,7","16.7",",,7","17.2",",,7,0700",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2025-06-15",,,,,,,,,"7.6",",,7,0700","0.0",",,7,0700","0.0",",,7,0700",,,"20.6",",,7","14.4",",,7","15.0",",,7,0700",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2025-06-16",,,,,,,,,"4.8",",,7,0700","0.0",",,7,0700","0.0",",,7,0700",,,"17.8",",,7","15.0",",,7","16.1",",,7,0700",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2025-06-17",,,,,,,,,"5.1",",,7,0700","0.0",",,7,0700","0.0",",,7,0700",,,"20.0",",,7","15.6",",,7","16.7",",,7,0700",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2025-06-18",,,,,,,,,"2.8",",,7,0700","0.0",",,7,0700","0.0",",,7,0700",,,"20.6",",,7","16.7",",,7","19.4",",,7,0700",,,,,,,,,,,,,"    1",",,7",,,,,,,,,,
"USC00283704","HARRISON, NJ US","40.7481","-74.152","7.3","2025-06-19",,,,,,,,,"1.8",",,7,0700","0.0",",,7,0700","0.0",",,7,0700",,,"31.1",",,7","18.3",",,7","22.8",",,7,0700",,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","40.5759108","-74.2846869","21.6","2025-06-01",,,,,,,,,"0.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","40.5759108","-74.2846869","21.6","2025-06-02",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","40.5759108","-74.2846869","21.6","2025-06-03",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","40.5759108","-74.2846869","21.6","2025-06-04",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","40.5759108","-74.2846869","21.6","2025-06-05",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","40.5759108","-74.2846869","21.6","2025-06-06",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","40.5759108","-74.2846869","21.6","2025-06-07",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","40.5759108","-74.2846869","21.6","2025-06-08",,,,,,,,,"17.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","40.5759108","-74.2846869","21.6","2025-06-09",,,,,,,,,"0.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","40.5759108","-74.2846869","21.6","2025-06-10",,,,,,,,,"1.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","40.5759108","-74.2846869","21.6","2025-06-11",,,,,,,,,"4.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","40.5759108","-74.2846869","21.6","2025-06-12",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","40.5759108","-74.2846869","21.6","2025-06-13",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","40.5759108","-74.2846869","21.6","2025-06-14",,,,,,,,,"0.0","T,,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","40.5759108","-74.2846869","21.6","2025-06-15",,,,,,,,,"13.2",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","40.5759108","-74.2846869","21.6","2025-06-16",,,,,,,,,"6.6",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","40.5759108","-74.2846869","21.6","2025-06-17",,,,,,,,,"3.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","40.5759108","-74.2846869","21.6","2025-06-18",,,,,,,,,"0.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJMD0045","WOODBRIDGE TWP 1.1 NNE, NJ US","40.5759108","-74.2846869","21.6","2025-06-19",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0041","LIVINGSTON TWP 2.0 NNE, NJ US","40.810078","-74.309464","86.6","2025-06-01",,,,,,,,,"0.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0041","LIVINGSTON TWP 2.0 NNE, NJ US","40.810078","-74.309464","86.6","2025-06-02",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0041","LIVINGSTON TWP 2.0 NNE, NJ US","40.810078","-74.309464","86.6","2025-06-03",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0041","LIVINGSTON TWP 2.0 NNE, NJ US","40.810078","-74.309464","86.6","2025-06-04",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0041","LIVINGSTON TWP 2.0 NNE, NJ US","40.810078","-74.309464","86.6","2025-06-05",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0041","LIVINGSTON TWP 2.0 NNE, NJ US","40.810078","-74.309464","86.6","2025-06-06",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0041","LIVINGSTON TWP 2.0 NNE, NJ US","40.810078","-74.309464","86.6","2025-06-07",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0041","LIVINGSTON TWP 2.0 NNE, NJ US","40.810078","-74.309464","86.6","2025-06-08",,,,,,,,,"1.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0041","LIVINGSTON TWP 2.0 NNE, NJ US","40.810078","-74.309464","86.6","2025-06-09",,,,,,,,,"1.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0041","LIVINGSTON TWP 2.0 NNE, NJ US","40.810078","-74.309464","86.6","2025-06-11",,,"    2",",,N","35.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0041","LIVINGSTON TWP 2.0 NNE, NJ US","40.810078","-74.309464","86.6","2025-06-12",,,,,,,,,"0.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0041","LIVINGSTON TWP 2.0 NNE, NJ US","40.810078","-74.309464","86.6","2025-06-13",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0041","LIVINGSTON TWP 2.0 NNE, NJ US","40.810078","-74.309464","86.6","2025-06-14",,,,,,,,,"1.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0041","LIVINGSTON TWP 2.0 NNE, NJ US","40.810078","-74.309464","86.6","2025-06-15",,,,,,,,,"8.6",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0041","LIVINGSTON TWP 2.0 NNE, NJ US","40.810078","-74.309464","86.6","2025-06-16",,,,,,,,,"1.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0041","LIVINGSTON TWP 2.0 NNE, NJ US","40.810078","-74.309464","86.6","2025-06-17",,,,,,,,,"7.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1NJES0041","LIVINGSTON TWP 2.0 NNE, NJ US","40.810078","-74.309464","86.6","2025-06-18",,,,,,,,,"2.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
