"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"US1KYKN0027","INDEPENDENCE 2.2 W, KY US","38.95982","-84.58806","267.3","2025-06-10",,,,,,,,,"2.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYKN0027","INDEPENDENCE 2.2 W, KY US","38.95982","-84.58806","267.3","2025-06-11",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYKN0027","INDEPENDENCE 2.2 W, KY US","38.95982","-84.58806","267.3","2025-06-12",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYKN0027","INDEPENDENCE 2.2 W, KY US","38.95982","-84.58806","267.3","2025-06-13",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYKN0027","INDEPENDENCE 2.2 W, KY US","38.95982","-84.58806","267.3","2025-06-14",,,,,,,,,"27.4",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYKN0027","INDEPENDENCE 2.2 W, KY US","38.95982","-84.58806","267.3","2025-06-15",,,,,,,,,"4.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYKN0027","INDEPENDENCE 2.2 W, KY US","38.95982","-84.58806","267.3","2025-06-16",,,,,,,,,"7.9",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYKN0027","INDEPENDENCE 2.2 W, KY US","38.95982","-84.58806","267.3","2025-06-17",,,,,,,,,"4.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYKN0027","INDEPENDENCE 2.2 W, KY US","38.95982","-84.58806","267.3","2025-06-18",,,,,,,,,"0.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYBN0024","FLORENCE 1.4 WSW, KY US","38.9873","-84.66775","268.8","2025-06-01",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYBN0024","FLORENCE 1.4 WSW, KY US","38.9873","-84.66775","268.8","2025-06-02",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYBN0024","FLORENCE 1.4 WSW, KY US","38.9873","-84.66775","268.8","2025-06-03",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYBN0024","FLORENCE 1.4 WSW, KY US","38.9873","-84.66775","268.8","2025-06-04",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYBN0024","FLORENCE 1.4 WSW, KY US","38.9873","-84.66775","268.8","2025-06-05",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYBN0024","FLORENCE 1.4 WSW, KY US","38.9873","-84.66775","268.8","2025-06-06",,,,,,,,,"3.6",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYBN0024","FLORENCE 1.4 WSW, KY US","38.9873","-84.66775","268.8","2025-06-07",,,,,,,,,"5.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYBN0024","FLORENCE 1.4 WSW, KY US","38.9873","-84.66775","268.8","2025-06-08",,,,,,,,,"7.9",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYBN0024","FLORENCE 1.4 WSW, KY US","38.9873","-84.66775","268.8","2025-06-09",,,,,,,,,"2.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYBN0024","FLORENCE 1.4 WSW, KY US","38.9873","-84.66775","268.8","2025-06-10",,,,,,,,,"0.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYBN0024","FLORENCE 1.4 WSW, KY US","38.9873","-84.66775","268.8","2025-06-11",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYBN0024","FLORENCE 1.4 WSW, KY US","38.9873","-84.66775","268.8","2025-06-12",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYBN0024","FLORENCE 1.4 WSW, KY US","38.9873","-84.66775","268.8","2025-06-13",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYBN0024","FLORENCE 1.4 WSW, KY US","38.9873","-84.66775","268.8","2025-06-14",,,,,,,,,"4.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYBN0024","FLORENCE 1.4 WSW, KY US","38.9873","-84.66775","268.8","2025-06-15",,,,,,,,,"1.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYBN0024","FLORENCE 1.4 WSW, KY US","38.9873","-84.66775","268.8","2025-06-16",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYBN0024","FLORENCE 1.4 WSW, KY US","38.9873","-84.66775","268.8","2025-06-17",,,,,,,,,"9.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYBN0024","FLORENCE 1.4 WSW, KY US","38.9873","-84.66775","268.8","2025-06-18",,,,,,,,,"7.9",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYKN0029","COVINGTON 1.3 SSE, KY US","39.06645","-84.50026","157.0","2025-06-01",,,"    2",",,N","29.2",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYKN0029","COVINGTON 1.3 SSE, KY US","39.06645","-84.50026","157.0","2025-06-02",,,,,,,,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYKN0029","COVINGTON 1.3 SSE, KY US","39.06645","-84.50026","157.0","2025-06-03",,,,,,,,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYKN0029","COVINGTON 1.3 SSE, KY US","39.06645","-84.50026","157.0","2025-06-04",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYKN0029","COVINGTON 1.3 SSE, KY US","39.06645","-84.50026","157.0","2025-06-06",,,"    2",",,N","4.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYKN0029","COVINGTON 1.3 SSE, KY US","39.06645","-84.50026","157.0","2025-06-08",,,,,,,,,"6.4",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYKN0029","COVINGTON 1.3 SSE, KY US","39.06645","-84.50026","157.0","2025-06-09",,,,,,,,,"0.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYKN0029","COVINGTON 1.3 SSE, KY US","39.06645","-84.50026","157.0","2025-06-10",,,,,,,,,"0.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYKN0029","COVINGTON 1.3 SSE, KY US","39.06645","-84.50026","157.0","2025-06-11",,,,,,,,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYKN0029","COVINGTON 1.3 SSE, KY US","39.06645","-84.50026","157.0","2025-06-12",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYKN0029","COVINGTON 1.3 SSE, KY US","39.06645","-84.50026","157.0","2025-06-13",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYKN0029","COVINGTON 1.3 SSE, KY US","39.06645","-84.50026","157.0","2025-06-14",,,,,,,,,"5.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYKN0029","COVINGTON 1.3 SSE, KY US","39.06645","-84.50026","157.0","2025-06-15",,,,,,,,,"0.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYKN0029","COVINGTON 1.3 SSE, KY US","39.06645","-84.50026","157.0","2025-06-16",,,,,,,,,"0.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYKN0029","COVINGTON 1.3 SSE, KY US","39.06645","-84.50026","157.0","2025-06-17",,,,,,,,,"9.7",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYKN0029","COVINGTON 1.3 SSE, KY US","39.06645","-84.50026","157.0","2025-06-18",,,,,,,,,"8.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0037","CHERRY GROVE 0.4 NW, OH US","39.08405","-84.32803","262.7","2025-06-01",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0037","CHERRY GROVE 0.4 NW, OH US","39.08405","-84.32803","262.7","2025-06-02",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0037","CHERRY GROVE 0.4 NW, OH US","39.08405","-84.32803","262.7","2025-06-03",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0037","CHERRY GROVE 0.4 NW, OH US","39.08405","-84.32803","262.7","2025-06-04",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0037","CHERRY GROVE 0.4 NW, OH US","39.08405","-84.32803","262.7","2025-06-05",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0037","CHERRY GROVE 0.4 NW, OH US","39.08405","-84.32803","262.7","2025-06-06",,,,,,,,,"5.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0037","CHERRY GROVE 0.4 NW, OH US","39.08405","-84.32803","262.7","2025-06-07",,,,,,,,,"52.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0037","CHERRY GROVE 0.4 NW, OH US","39.08405","-84.32803","262.7","2025-06-08",,,,,,,,,"3.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0037","CHERRY GROVE 0.4 NW, OH US","39.08405","-84.32803","262.7","2025-06-09",,,,,,,,,"3.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0037","CHERRY GROVE 0.4 NW, OH US","39.08405","-84.32803","262.7","2025-06-10",,,,,,,,,"0.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0037","CHERRY GROVE 0.4 NW, OH US","39.08405","-84.32803","262.7","2025-06-11",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0037","CHERRY GROVE 0.4 NW, OH US","39.08405","-84.32803","262.7","2025-06-12",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0037","CHERRY GROVE 0.4 NW, OH US","39.08405","-84.32803","262.7","2025-06-13",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0037","CHERRY GROVE 0.4 NW, OH US","39.08405","-84.32803","262.7","2025-06-14",,,,,,,,,"6.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0037","CHERRY GROVE 0.4 NW, OH US","39.08405","-84.32803","262.7","2025-06-15",,,,,,,,,"0.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0037","CHERRY GROVE 0.4 NW, OH US","39.08405","-84.32803","262.7","2025-06-16",,,,,,,,,"17.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0037","CHERRY GROVE 0.4 NW, OH US","39.08405","-84.32803","262.7","2025-06-17",,,,,,,,,"2.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0037","CHERRY GROVE 0.4 NW, OH US","39.08405","-84.32803","262.7","2025-06-18",,,,,,,,,"2.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0056","CINCINNATI 7.4 NNW, OH US","39.206787","-84.545949","266.7","2025-06-01",,,,,,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1OHHM0056","CINCINNATI 7.4 NNW, OH US","39.206787","-84.545949","266.7","2025-06-02",,,,,,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1OHHM0056","CINCINNATI 7.4 NNW, OH US","39.206787","-84.545949","266.7","2025-06-03",,,,,,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1OHHM0056","CINCINNATI 7.4 NNW, OH US","39.206787","-84.545949","266.7","2025-06-04",,,,,,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1OHHM0056","CINCINNATI 7.4 NNW, OH US","39.206787","-84.545949","266.7","2025-06-05",,,,,,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1OHHM0056","CINCINNATI 7.4 NNW, OH US","39.206787","-84.545949","266.7","2025-06-06",,,,,,,,,"3.0",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1OHHM0056","CINCINNATI 7.4 NNW, OH US","39.206787","-84.545949","266.7","2025-06-07",,,,,,,,,"26.9",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1OHHM0056","CINCINNATI 7.4 NNW, OH US","39.206787","-84.545949","266.7","2025-06-08",,,,,,,,,"21.3",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1OHHM0056","CINCINNATI 7.4 NNW, OH US","39.206787","-84.545949","266.7","2025-06-09",,,,,,,,,"4.8",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1OHHM0056","CINCINNATI 7.4 NNW, OH US","39.206787","-84.545949","266.7","2025-06-10",,,,,,,,,"0.3",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1OHHM0056","CINCINNATI 7.4 NNW, OH US","39.206787","-84.545949","266.7","2025-06-11",,,,,,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1OHHM0056","CINCINNATI 7.4 NNW, OH US","39.206787","-84.545949","266.7","2025-06-12",,,,,,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1OHHM0056","CINCINNATI 7.4 NNW, OH US","39.206787","-84.545949","266.7","2025-06-13",,,,,,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1OHHM0056","CINCINNATI 7.4 NNW, OH US","39.206787","-84.545949","266.7","2025-06-14",,,,,,,,,"5.3",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1OHHM0056","CINCINNATI 7.4 NNW, OH US","39.206787","-84.545949","266.7","2025-06-15",,,,,,,,,"0.3",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1OHHM0056","CINCINNATI 7.4 NNW, OH US","39.206787","-84.545949","266.7","2025-06-16",,,,,,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1OHHM0056","CINCINNATI 7.4 NNW, OH US","39.206787","-84.545949","266.7","2025-06-17",,,,,,,,,"9.4",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1OHHM0056","CINCINNATI 7.4 NNW, OH US","39.206787","-84.545949","266.7","2025-06-18",,,,,,,,,"5.8",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1OHHM0078","GLENDALE 0.2 WNW, OH US","39.272121","-84.461928","203.3","2025-06-01",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0078","GLENDALE 0.2 WNW, OH US","39.272121","-84.461928","203.3","2025-06-02",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0078","GLENDALE 0.2 WNW, OH US","39.272121","-84.461928","203.3","2025-06-03",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0078","GLENDALE 0.2 WNW, OH US","39.272121","-84.461928","203.3","2025-06-04",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0078","GLENDALE 0.2 WNW, OH US","39.272121","-84.461928","203.3","2025-06-05",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0078","GLENDALE 0.2 WNW, OH US","39.272121","-84.461928","203.3","2025-06-06",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0078","GLENDALE 0.2 WNW, OH US","39.272121","-84.461928","203.3","2025-06-07",,,,,,,,,"19.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0078","GLENDALE 0.2 WNW, OH US","39.272121","-84.461928","203.3","2025-06-08",,,,,,,,,"11.4",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0078","GLENDALE 0.2 WNW, OH US","39.272121","-84.461928","203.3","2025-06-09",,,,,,,,,"3.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0078","GLENDALE 0.2 WNW, OH US","39.272121","-84.461928","203.3","2025-06-10",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0078","GLENDALE 0.2 WNW, OH US","39.272121","-84.461928","203.3","2025-06-11",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0078","GLENDALE 0.2 WNW, OH US","39.272121","-84.461928","203.3","2025-06-12",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0078","GLENDALE 0.2 WNW, OH US","39.272121","-84.461928","203.3","2025-06-13",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0078","GLENDALE 0.2 WNW, OH US","39.272121","-84.461928","203.3","2025-06-14",,,,,,,,,"3.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0078","GLENDALE 0.2 WNW, OH US","39.272121","-84.461928","203.3","2025-06-15",,,,,,,,,"1.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0013","CINCINNATI 8.9 NW, OH US","39.25","-84.579","252.7","2025-06-01",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0013","CINCINNATI 8.9 NW, OH US","39.25","-84.579","252.7","2025-06-02",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0013","CINCINNATI 8.9 NW, OH US","39.25","-84.579","252.7","2025-06-03",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0013","CINCINNATI 8.9 NW, OH US","39.25","-84.579","252.7","2025-06-04",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0013","CINCINNATI 8.9 NW, OH US","39.25","-84.579","252.7","2025-06-05",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0013","CINCINNATI 8.9 NW, OH US","39.25","-84.579","252.7","2025-06-06",,,,,,,,,"2.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0013","CINCINNATI 8.9 NW, OH US","39.25","-84.579","252.7","2025-06-07",,,,,,,,,"41.4",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0013","CINCINNATI 8.9 NW, OH US","39.25","-84.579","252.7","2025-06-08",,,,,,,,,"15.2",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0013","CINCINNATI 8.9 NW, OH US","39.25","-84.579","252.7","2025-06-09",,,,,,,,,"4.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0013","CINCINNATI 8.9 NW, OH US","39.25","-84.579","252.7","2025-06-10",,,,,,,,,"2.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0013","CINCINNATI 8.9 NW, OH US","39.25","-84.579","252.7","2025-06-11",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0013","CINCINNATI 8.9 NW, OH US","39.25","-84.579","252.7","2025-06-12",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0013","CINCINNATI 8.9 NW, OH US","39.25","-84.579","252.7","2025-06-13",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0013","CINCINNATI 8.9 NW, OH US","39.25","-84.579","252.7","2025-06-14",,,,,,,,,"7.6",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0013","CINCINNATI 8.9 NW, OH US","39.25","-84.579","252.7","2025-06-15",,,,,,,,,"0.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0013","CINCINNATI 8.9 NW, OH US","39.25","-84.579","252.7","2025-06-16",,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0013","CINCINNATI 8.9 NW, OH US","39.25","-84.579","252.7","2025-06-17",,,,,,,,,"5.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0013","CINCINNATI 8.9 NW, OH US","39.25","-84.579","252.7","2025-06-18",,,,,,,,,"2.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0054","NORTHGATE 2.8 W, OH US","39.257187","-84.644963","254.5","2025-06-06",,,,,,,,,"7.9",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0054","NORTHGATE 2.8 W, OH US","39.257187","-84.644963","254.5","2025-06-07",,,,,,,,,"61.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0054","NORTHGATE 2.8 W, OH US","39.257187","-84.644963","254.5","2025-06-08",,,,,,,,,"6.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0054","NORTHGATE 2.8 W, OH US","39.257187","-84.644963","254.5","2025-06-09",,,,,,,,,"1.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0054","NORTHGATE 2.8 W, OH US","39.257187","-84.644963","254.5","2025-06-14",,,,,,,,,"24.9",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1OHHM0054","NORTHGATE 2.8 W, OH US","39.257187","-84.644963","254.5","2025-06-15",,,,,,,,,"31.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1KYCB0010","WILDER 0.2 ESE, KY US","39.0347","-84.4751","259.1","2025-06-01",,,,,,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1KYCB0010","WILDER 0.2 ESE, KY US","39.0347","-84.4751","259.1","2025-06-02",,,,,,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1KYCB0010","WILDER 0.2 ESE, KY US","39.0347","-84.4751","259.1","2025-06-03",,,,,,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1KYCB0010","WILDER 0.2 ESE, KY US","39.0347","-84.4751","259.1","2025-06-04",,,,,,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1KYCB0010","WILDER 0.2 ESE, KY US","39.0347","-84.4751","259.1","2025-06-05",,,,,,,,,"0.0",",,N","0.0",",,N","0.0",",,N",,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1KYCB0010","WILDER 0.2 ESE, KY US","39.0347","-84.4751","259.1","2025-06-06",,,,,,,,,"6.1",",,N","0.0",",,N",,,,,,,,,,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,
