"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"US1TNWL0018","BRENTWOOD 0.5 SSW, TN US","35.98934","-86.790429","220.1","2026-04-20",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0018","BRENTWOOD 0.5 SSW, TN US","35.98934","-86.790429","220.1","2026-04-21",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0018","BRENTWOOD 0.5 SSW, TN US","35.98934","-86.790429","220.1","2026-04-22",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0018","BRENTWOOD 0.5 SSW, TN US","35.98934","-86.790429","220.1","2026-04-23",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0018","BRENTWOOD 0.5 SSW, TN US","35.98934","-86.790429","220.1","2026-04-24",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0018","BRENTWOOD 0.5 SSW, TN US","35.98934","-86.790429","220.1","2026-04-25",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0018","BRENTWOOD 0.5 SSW, TN US","35.98934","-86.790429","220.1","2026-04-26",,,,,,,"6.9",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0018","BRENTWOOD 0.5 SSW, TN US","35.98934","-86.790429","220.1","2026-04-27",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0018","BRENTWOOD 0.5 SSW, TN US","35.98934","-86.790429","220.1","2026-04-28",,,,,,,"17.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0018","BRENTWOOD 0.5 SSW, TN US","35.98934","-86.790429","220.1","2026-04-29",,,,,,,"19.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0018","BRENTWOOD 0.5 SSW, TN US","35.98934","-86.790429","220.1","2026-04-30",,,,,,,"0.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0098","GOODLETTSVILLE 4.3 NNW, TN US","36.3943542","-86.7198625","184.1","2026-04-01",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0098","GOODLETTSVILLE 4.3 NNW, TN US","36.3943542","-86.7198625","184.1","2026-04-02",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0098","GOODLETTSVILLE 4.3 NNW, TN US","36.3943542","-86.7198625","184.1","2026-04-03",,,,,,,"1.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0098","GOODLETTSVILLE 4.3 NNW, TN US","36.3943542","-86.7198625","184.1","2026-04-04",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0098","GOODLETTSVILLE 4.3 NNW, TN US","36.3943542","-86.7198625","184.1","2026-04-05",,,,,,,"28.4",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0098","GOODLETTSVILLE 4.3 NNW, TN US","36.3943542","-86.7198625","184.1","2026-04-06",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0098","GOODLETTSVILLE 4.3 NNW, TN US","36.3943542","-86.7198625","184.1","2026-04-07",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0098","GOODLETTSVILLE 4.3 NNW, TN US","36.3943542","-86.7198625","184.1","2026-04-08",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0098","GOODLETTSVILLE 4.3 NNW, TN US","36.3943542","-86.7198625","184.1","2026-04-09",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0098","GOODLETTSVILLE 4.3 NNW, TN US","36.3943542","-86.7198625","184.1","2026-04-10",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0098","GOODLETTSVILLE 4.3 NNW, TN US","36.3943542","-86.7198625","184.1","2026-04-11",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0098","GOODLETTSVILLE 4.3 NNW, TN US","36.3943542","-86.7198625","184.1","2026-04-12",,,,,,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0098","GOODLETTSVILLE 4.3 NNW, TN US","36.3943542","-86.7198625","184.1","2026-04-13",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0098","GOODLETTSVILLE 4.3 NNW, TN US","36.3943542","-86.7198625","184.1","2026-04-14",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0098","GOODLETTSVILLE 4.3 NNW, TN US","36.3943542","-86.7198625","184.1","2026-04-15",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0098","GOODLETTSVILLE 4.3 NNW, TN US","36.3943542","-86.7198625","184.1","2026-04-16",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0098","GOODLETTSVILLE 4.3 NNW, TN US","36.3943542","-86.7198625","184.1","2026-04-17",,,,,,,"10.4",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0098","GOODLETTSVILLE 4.3 NNW, TN US","36.3943542","-86.7198625","184.1","2026-04-18",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0098","GOODLETTSVILLE 4.3 NNW, TN US","36.3943542","-86.7198625","184.1","2026-04-19",,,,,,,"0.8",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0098","GOODLETTSVILLE 4.3 NNW, TN US","36.3943542","-86.7198625","184.1","2026-04-20",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0098","GOODLETTSVILLE 4.3 NNW, TN US","36.3943542","-86.7198625","184.1","2026-04-21",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0098","GOODLETTSVILLE 4.3 NNW, TN US","36.3943542","-86.7198625","184.1","2026-04-22",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0098","GOODLETTSVILLE 4.3 NNW, TN US","36.3943542","-86.7198625","184.1","2026-04-23",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0098","GOODLETTSVILLE 4.3 NNW, TN US","36.3943542","-86.7198625","184.1","2026-04-24",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0098","GOODLETTSVILLE 4.3 NNW, TN US","36.3943542","-86.7198625","184.1","2026-04-25",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0098","GOODLETTSVILLE 4.3 NNW, TN US","36.3943542","-86.7198625","184.1","2026-04-26",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0098","GOODLETTSVILLE 4.3 NNW, TN US","36.3943542","-86.7198625","184.1","2026-04-27",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0098","GOODLETTSVILLE 4.3 NNW, TN US","36.3943542","-86.7198625","184.1","2026-04-28",,,,,,,"30.7",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0098","GOODLETTSVILLE 4.3 NNW, TN US","36.3943542","-86.7198625","184.1","2026-04-30",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0097","GALLATIN 2.8 SW, TN US","36.3467592","-86.483332","147.8","2026-04-01",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0097","GALLATIN 2.8 SW, TN US","36.3467592","-86.483332","147.8","2026-04-02",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0097","GALLATIN 2.8 SW, TN US","36.3467592","-86.483332","147.8","2026-04-03",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0097","GALLATIN 2.8 SW, TN US","36.3467592","-86.483332","147.8","2026-04-04",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0097","GALLATIN 2.8 SW, TN US","36.3467592","-86.483332","147.8","2026-04-05",,,,,,,"24.6",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0097","GALLATIN 2.8 SW, TN US","36.3467592","-86.483332","147.8","2026-04-06",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0097","GALLATIN 2.8 SW, TN US","36.3467592","-86.483332","147.8","2026-04-07",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0097","GALLATIN 2.8 SW, TN US","36.3467592","-86.483332","147.8","2026-04-08",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0097","GALLATIN 2.8 SW, TN US","36.3467592","-86.483332","147.8","2026-04-09",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0097","GALLATIN 2.8 SW, TN US","36.3467592","-86.483332","147.8","2026-04-10",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0097","GALLATIN 2.8 SW, TN US","36.3467592","-86.483332","147.8","2026-04-11",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0097","GALLATIN 2.8 SW, TN US","36.3467592","-86.483332","147.8","2026-04-12",,,,,,,"2.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0097","GALLATIN 2.8 SW, TN US","36.3467592","-86.483332","147.8","2026-04-13",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0097","GALLATIN 2.8 SW, TN US","36.3467592","-86.483332","147.8","2026-04-14",,,,,,,"0.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0097","GALLATIN 2.8 SW, TN US","36.3467592","-86.483332","147.8","2026-04-15",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0097","GALLATIN 2.8 SW, TN US","36.3467592","-86.483332","147.8","2026-04-16",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0097","GALLATIN 2.8 SW, TN US","36.3467592","-86.483332","147.8","2026-04-17",,,,,,,"5.6",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0097","GALLATIN 2.8 SW, TN US","36.3467592","-86.483332","147.8","2026-04-18",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0097","GALLATIN 2.8 SW, TN US","36.3467592","-86.483332","147.8","2026-04-19",,,,,,,"0.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0097","GALLATIN 2.8 SW, TN US","36.3467592","-86.483332","147.8","2026-04-20",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0097","GALLATIN 2.8 SW, TN US","36.3467592","-86.483332","147.8","2026-04-21",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0097","GALLATIN 2.8 SW, TN US","36.3467592","-86.483332","147.8","2026-04-22",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0097","GALLATIN 2.8 SW, TN US","36.3467592","-86.483332","147.8","2026-04-23",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0097","GALLATIN 2.8 SW, TN US","36.3467592","-86.483332","147.8","2026-04-24",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0097","GALLATIN 2.8 SW, TN US","36.3467592","-86.483332","147.8","2026-04-25",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0097","GALLATIN 2.8 SW, TN US","36.3467592","-86.483332","147.8","2026-04-26",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0097","GALLATIN 2.8 SW, TN US","36.3467592","-86.483332","147.8","2026-04-27",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0097","GALLATIN 2.8 SW, TN US","36.3467592","-86.483332","147.8","2026-04-28",,,,,,,"25.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0097","GALLATIN 2.8 SW, TN US","36.3467592","-86.483332","147.8","2026-04-29",,,,,,,"15.7",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0097","GALLATIN 2.8 SW, TN US","36.3467592","-86.483332","147.8","2026-04-30",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0094","GOODLETTSVILLE 1.7 ESE, TN US","36.328597","-86.673589","159.1","2026-04-17",,,,,,,"7.6",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0094","GOODLETTSVILLE 1.7 ESE, TN US","36.328597","-86.673589","159.1","2026-04-18",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0094","GOODLETTSVILLE 1.7 ESE, TN US","36.328597","-86.673589","159.1","2026-04-19",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0094","GOODLETTSVILLE 1.7 ESE, TN US","36.328597","-86.673589","159.1","2026-04-20",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0094","GOODLETTSVILLE 1.7 ESE, TN US","36.328597","-86.673589","159.1","2026-04-21",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0094","GOODLETTSVILLE 1.7 ESE, TN US","36.328597","-86.673589","159.1","2026-04-22",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0094","GOODLETTSVILLE 1.7 ESE, TN US","36.328597","-86.673589","159.1","2026-04-23",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0094","GOODLETTSVILLE 1.7 ESE, TN US","36.328597","-86.673589","159.1","2026-04-24",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0094","GOODLETTSVILLE 1.7 ESE, TN US","36.328597","-86.673589","159.1","2026-04-25",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0094","GOODLETTSVILLE 1.7 ESE, TN US","36.328597","-86.673589","159.1","2026-04-26",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0094","GOODLETTSVILLE 1.7 ESE, TN US","36.328597","-86.673589","159.1","2026-04-27",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0094","GOODLETTSVILLE 1.7 ESE, TN US","36.328597","-86.673589","159.1","2026-04-28",,,,,,,"23.9",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0094","GOODLETTSVILLE 1.7 ESE, TN US","36.328597","-86.673589","159.1","2026-04-29",,,,,,,"14.7",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNSR0094","GOODLETTSVILLE 1.7 ESE, TN US","36.328597","-86.673589","159.1","2026-04-30",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0098","FAIRVIEW 1.9 WNW, TN US","35.98601","-87.15682","249.9","2026-04-01",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0098","FAIRVIEW 1.9 WNW, TN US","35.98601","-87.15682","249.9","2026-04-02",,,,,,,"1.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0098","FAIRVIEW 1.9 WNW, TN US","35.98601","-87.15682","249.9","2026-04-03",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0098","FAIRVIEW 1.9 WNW, TN US","35.98601","-87.15682","249.9","2026-04-04",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0098","FAIRVIEW 1.9 WNW, TN US","35.98601","-87.15682","249.9","2026-04-05",,,,,,,"18.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0098","FAIRVIEW 1.9 WNW, TN US","35.98601","-87.15682","249.9","2026-04-06",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0098","FAIRVIEW 1.9 WNW, TN US","35.98601","-87.15682","249.9","2026-04-07",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0098","FAIRVIEW 1.9 WNW, TN US","35.98601","-87.15682","249.9","2026-04-08",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0098","FAIRVIEW 1.9 WNW, TN US","35.98601","-87.15682","249.9","2026-04-09",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0098","FAIRVIEW 1.9 WNW, TN US","35.98601","-87.15682","249.9","2026-04-10",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0098","FAIRVIEW 1.9 WNW, TN US","35.98601","-87.15682","249.9","2026-04-11",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0098","FAIRVIEW 1.9 WNW, TN US","35.98601","-87.15682","249.9","2026-04-12",,,,,,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0098","FAIRVIEW 1.9 WNW, TN US","35.98601","-87.15682","249.9","2026-04-17",,,,,,,"6.9",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0098","FAIRVIEW 1.9 WNW, TN US","35.98601","-87.15682","249.9","2026-04-18",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0098","FAIRVIEW 1.9 WNW, TN US","35.98601","-87.15682","249.9","2026-04-19",,,,,,,"1.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0098","FAIRVIEW 1.9 WNW, TN US","35.98601","-87.15682","249.9","2026-04-20",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0098","FAIRVIEW 1.9 WNW, TN US","35.98601","-87.15682","249.9","2026-04-21",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0098","FAIRVIEW 1.9 WNW, TN US","35.98601","-87.15682","249.9","2026-04-22",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0098","FAIRVIEW 1.9 WNW, TN US","35.98601","-87.15682","249.9","2026-04-23",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0098","FAIRVIEW 1.9 WNW, TN US","35.98601","-87.15682","249.9","2026-04-24",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0098","FAIRVIEW 1.9 WNW, TN US","35.98601","-87.15682","249.9","2026-04-25",,,,,,,"0.0","T,,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0098","FAIRVIEW 1.9 WNW, TN US","35.98601","-87.15682","249.9","2026-04-26",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0098","FAIRVIEW 1.9 WNW, TN US","35.98601","-87.15682","249.9","2026-04-27",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0098","FAIRVIEW 1.9 WNW, TN US","35.98601","-87.15682","249.9","2026-04-28",,,,,,,"17.3",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0098","FAIRVIEW 1.9 WNW, TN US","35.98601","-87.15682","249.9","2026-04-29",,,,,,,"21.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0099","THOMPSON S STATION 1.5 SSE, TN US","35.7771","-86.8959","243.5","2026-04-01",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0099","THOMPSON S STATION 1.5 SSE, TN US","35.7771","-86.8959","243.5","2026-04-02",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0099","THOMPSON S STATION 1.5 SSE, TN US","35.7771","-86.8959","243.5","2026-04-03",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0099","THOMPSON S STATION 1.5 SSE, TN US","35.7771","-86.8959","243.5","2026-04-05",,,,,,,"26.7",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0099","THOMPSON S STATION 1.5 SSE, TN US","35.7771","-86.8959","243.5","2026-04-06",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0099","THOMPSON S STATION 1.5 SSE, TN US","35.7771","-86.8959","243.5","2026-04-07",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0099","THOMPSON S STATION 1.5 SSE, TN US","35.7771","-86.8959","243.5","2026-04-08",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0099","THOMPSON S STATION 1.5 SSE, TN US","35.7771","-86.8959","243.5","2026-04-09",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0099","THOMPSON S STATION 1.5 SSE, TN US","35.7771","-86.8959","243.5","2026-04-10",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0099","THOMPSON S STATION 1.5 SSE, TN US","35.7771","-86.8959","243.5","2026-04-11",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0099","THOMPSON S STATION 1.5 SSE, TN US","35.7771","-86.8959","243.5","2026-04-12",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0099","THOMPSON S STATION 1.5 SSE, TN US","35.7771","-86.8959","243.5","2026-04-13",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0099","THOMPSON S STATION 1.5 SSE, TN US","35.7771","-86.8959","243.5","2026-04-14",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0099","THOMPSON S STATION 1.5 SSE, TN US","35.7771","-86.8959","243.5","2026-04-15",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0099","THOMPSON S STATION 1.5 SSE, TN US","35.7771","-86.8959","243.5","2026-04-16",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0099","THOMPSON S STATION 1.5 SSE, TN US","35.7771","-86.8959","243.5","2026-04-17",,,,,,,,,"0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0099","THOMPSON S STATION 1.5 SSE, TN US","35.7771","-86.8959","243.5","2026-04-18",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0099","THOMPSON S STATION 1.5 SSE, TN US","35.7771","-86.8959","243.5","2026-04-19",,,,,,,"4.1",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0099","THOMPSON S STATION 1.5 SSE, TN US","35.7771","-86.8959","243.5","2026-04-20",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0099","THOMPSON S STATION 1.5 SSE, TN US","35.7771","-86.8959","243.5","2026-04-21",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0099","THOMPSON S STATION 1.5 SSE, TN US","35.7771","-86.8959","243.5","2026-04-22",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0099","THOMPSON S STATION 1.5 SSE, TN US","35.7771","-86.8959","243.5","2026-04-23",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0099","THOMPSON S STATION 1.5 SSE, TN US","35.7771","-86.8959","243.5","2026-04-24",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0099","THOMPSON S STATION 1.5 SSE, TN US","35.7771","-86.8959","243.5","2026-04-25",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0099","THOMPSON S STATION 1.5 SSE, TN US","35.7771","-86.8959","243.5","2026-04-26",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0099","THOMPSON S STATION 1.5 SSE, TN US","35.7771","-86.8959","243.5","2026-04-27",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0099","THOMPSON S STATION 1.5 SSE, TN US","35.7771","-86.8959","243.5","2026-04-28",,,,,,,"18.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0099","THOMPSON S STATION 1.5 SSE, TN US","35.7771","-86.8959","243.5","2026-04-29",,,,,,,"25.7",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0099","THOMPSON S STATION 1.5 SSE, TN US","35.7771","-86.8959","243.5","2026-04-30",,,,,,,"0.5",",,N",,,,,,,,,,,,,,,,,,,,,,,,
"US1TNWL0012","FOREST HILLS 6.7 WSW, TN US","36.025587","-86.946578","209.1","2026-04-01",,,,,,,"0.0",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,
